CommandTime,DeviceTime,ValueChanged,Value,LightChanged
1589826552.0212388,1589819353.0660782,1589826552.2402396,100.0,1589826552.3192668
1589826557.12368,1589819358.1718729,1589826557.3426778,0.0,1589826557.3966787
1589826562.218706,1589819363.2642477,1589826562.424681,100.0,1589826562.9599166
1589826567.3261604,1589819368.3848348,1589826567.5201607,0.0,1589826568.081161
1589826572.418133,1589819373.480598,1589826572.624133,100.0,1589826573.1381612
1589826577.5171325,1589819378.5646467,1589826577.7471616,0.0,1589826578.1801627
1589826582.608134,1589819383.6631367,1589826582.786133,100.0,1589826583.3271327
1589826587.7051623,1589819388.7503948,1589826587.9341629,0.0,1589826588.3354976
1589826592.8063772,1589819393.856648,1589826593.015335,100.0,1589826593.4333882
1589826597.903594,1589819398.9574277,1589826598.1015942,0.0,1589826598.5275943
1589826603.005593,1589819404.055709,1589826603.2385938,100.0,1589826603.6315937
1589826608.1049101,1589819409.162387,1589826608.2605066,0.0,1589826608.7220986
1589826613.193543,1589819414.241959,1589826613.3820674,100.0,1589826613.7586436
1589826618.2974787,1589819419.347136,1589826618.4924784,0.0,1589826618.8189766
1589826623.392929,1589819424.44205,1589826623.5801132,100.0,1589826623.9214318
1589826628.493922,1589819429.555648,1589826628.677923,0.0,1589826628.9659226
1589826633.5999231,1589819434.655593,1589826633.8589222,100.0,1589826634.0729222
1589826638.6859229,1589819439.7338202,1589826638.8999226,0.0,1589826639.1609223
1589826643.784922,1589819444.835882,1589826643.9339228,100.0,1589826644.2369215
1589826648.8725328,1589819449.927957,1589826649.1011314,0.0,1589826649.2698374
1589826653.988485,1589819455.0328028,1589826654.2150018,100.0,1589826654.3800292
1589826659.0873907,1589819460.132788,1589826659.3059955,0.0,1589826659.4682822
1589826664.1849942,1589819465.2310607,1589826664.3974247,100.0,1589826664.5575907
1589826669.2858362,1589819470.3364527,1589826669.4684362,0.0,1589826669.6049573
1589826674.3847327,1589819475.438069,1589826674.6202595,100.0,1589826674.6559527
1589826679.5005703,1589819480.5504498,1589826679.7428787,0.0,1589826680.2757084
1589826684.5960963,1589819485.6680038,1589826684.8190956,100.0,1589826685.330186
1589826689.690912,1589819490.7416108,1589826689.8809638,0.0,1589826690.4233568
1589826694.7871385,1589819495.8853528,1589826695.06515,100.0,1589826695.5331836
1589826699.8848383,1589819500.9367187,1589826700.0524976,0.0,1589826700.5817351
1589826704.983604,1589819506.0353727,1589826705.1760557,100.0,1589826705.6805127
1589826710.088479,1589819511.1428108,1589826710.271486,0.0,1589826710.7394798
1589826715.1889172,1589819516.242213,1589826715.3879466,100.0,1589826715.7949164
1589826720.2854242,1589819521.336504,1589826720.5294244,0.0,1589826720.8914268
1589826725.3864264,1589819526.436063,1589826725.570427,100.0,1589826725.9654253
1589826730.4864602,1589819531.538448,1589826730.6977508,0.0,1589826731.0818727
1589826735.5865934,1589819536.638372,1589826735.7616115,100.0,1589826736.0941024
1589826740.6826618,1589819541.744606,1589826740.8914945,0.0,1589826741.182298
1589826745.7862098,1589819546.842811,1589826745.9872103,100.0,1589826746.27521
1589826750.8909338,1589819551.9401639,1589826751.070934,0.0,1589826751.3609338
1589826756.0108511,1589819557.059072,1589826756.2098572,100.0,1589826756.4511216
1589826761.1108007,1589819562.1557882,1589826761.3170476,0.0,1589826761.49902
1589826766.2164097,1589819567.2661927,1589826766.44941,100.0,1589826766.5304098
1589826771.3171215,1589819572.371176,1589826771.5031219,0.0,1589826771.6691203
1589826776.4254699,1589819577.4860268,1589826776.5894969,100.0,1589826776.7695997
1589826781.532469,1589819582.5861747,1589826781.7264688,0.0,1589826781.8494687
1589826786.6334684,1589819587.695621,1589826786.8554676,100.0,1589826787.391469
1589826791.7339802,1589819592.791176,1589826791.9639802,0.0,1589826792.4439814
1589826796.82798,1589819597.877767,1589826796.9769795,100.0,1589826797.5890055
1589826801.9264474,1589819602.976766,1589826802.1114967,0.0,1589826802.6901069
1589826807.0202157,1589819608.0746207,1589826807.2551622,100.0,1589826807.7799692
1589826812.126337,1589819613.180042,1589826812.320358,0.0,1589826812.8120143
1589826817.2417338,1589819618.290313,1589826817.4691207,100.0,1589826817.9209707
1589826822.3461533,1589819623.4026237,1589826822.570809,0.0,1589826822.9577255
1589826827.442716,1589819628.495394,1589826827.647253,100.0,1589826828.0392804
1589826832.5485497,1589819633.6057568,1589826832.7685494,0.0,1589826833.082547
1589826837.6455212,1589819638.694984,1589826837.8755488,100.0,1589826838.163521
1589826842.7336948,1589819643.79452,1589826842.9516666,0.0,1589826843.2396717
1589826847.8322394,1589819648.8846147,1589826848.0752387,100.0,1589826848.3312564
1589826852.93406,1589819653.9888122,1589826853.1490607,0.0,1589826853.4160323
1589826858.0354128,1589819659.0902278,1589826858.2284143,100.0,1589826858.4903748
1589826863.1573753,1589819664.2110019,1589826863.3544033,0.0,1589826863.6194077
1589826868.2547884,1589819669.307904,1589826868.5135098,100.0,1589826868.7197018
1589826873.3382225,1589819674.405401,1589826873.5112226,0.0,1589826873.7292242
1589826878.4385207,1589819679.4888546,1589826878.6225202,100.0,1589826878.7825203
1589826883.5235603,1589819684.576476,1589826883.7564864,0.0,1589826883.8538835
1589826888.6202137,1589819689.681921,1589826888.7815244,100.0,1589826889.0257382
1589826893.7082636,1589819694.7586029,1589826893.9360986,0.0,1589826894.0780988
1589826898.8141012,1589819699.871403,1589826899.0081005,100.0,1589826899.1331024
1589826903.9181414,1589819704.981226,1589826904.1141403,0.0,1589826904.1551404
1589826909.0141664,1589819710.06264,1589826909.2181664,100.0,1589826909.301167
1589826914.1083171,1589819715.154401,1589826914.3242888,0.0,1589826914.3532894
1589826919.2067955,1589819720.2808442,1589826919.421824,100.0,1589826919.9927964
1589826924.3070471,1589819725.374145,1589826924.5290458,0.0,1589826925.0240483
1589826929.4107778,1589819730.4673958,1589826929.587251,100.0,1589826930.1437876
1589826934.5161703,1589819735.574496,1589826934.7176845,0.0,1589826935.2215948
1589826939.6202087,1589819740.666293,1589826939.8094988,100.0,1589826940.3288224
1589826944.7050211,1589819745.753979,1589826944.8880215,0.0,1589826945.3440218
1589826949.8270218,1589819750.882484,1589826950.0180218,100.0,1589826950.4360223
1589826954.9380217,1589819755.9998047,1589826955.1570215,0.0,1589826955.5390215
1589826960.0346158,1589819761.096471,1589826960.2186143,100.0,1589826960.587614
1589826965.1216424,1589819766.173737,1589826965.352637,0.0,1589826965.6446137
1589826970.2354531,1589819771.3165958,1589826970.4024546,100.0,1589826970.686454
1589826975.3324552,1589819776.414781,1589826975.5394545,0.0,1589826975.8614547
1589826980.432456,1589819781.523547,1589826980.6314554,100.0,1589826980.9354544
1589826985.525454,1589819786.608698,1589826985.7244546,0.0,1589826985.9844573
1589826990.6124544,1589819791.689573,1589826990.8424547,100.0,1589826991.1054554
1589826995.7124543,1589819796.7893982,1589826995.8824556,0.0,1589826996.1874535
1589827000.8106618,1589819801.890009,1589827001.3017938,100.0,1589827001.4466174
1589827005.9086545,1589819806.988036,1589827006.1346524,0.0,1589827006.2976527
1589827011.009652,1589819812.0962942,1589827011.190652,100.0,1589827011.3376532
1589827016.112653,1589819817.187565,1589827016.2946606,0.0,1589827016.4906511
1589827021.2157266,1589819822.297101,1589827021.4371023,100.0,1589827021.5741026
1589827026.31555,1589819827.3962061,1589827026.4947212,0.0,1589827026.617152
1589827031.4038906,1589819832.4796793,1589827031.6298912,100.0,1589827031.6588902
1589827036.5052574,1589819837.5893,1589827036.6966457,0.0,1589827037.257733
1589827041.6118252,1589819842.692943,1589827041.8408244,100.0,1589827042.3538542
1589827046.7115004,1589819847.7960227,1589827046.9135308,0.0,1589827047.4785037
1589827051.8185313,1589819852.900799,1589827052.001501,100.0,1589827052.5095015
1589827056.921531,1589819858.005434,1589827057.0945318,0.0,1589827057.5605018
1589827062.0219955,1589819863.107335,1589827062.2609682,100.0,1589827062.6449983
1589827067.127551,1589819868.2173767,1589827067.3035798,0.0,1589827067.748552
1589827072.2277987,1589819873.313857,1589827072.3887985,100.0,1589827072.8348255
1589827077.3217983,1589819878.400059,1589827077.520797,0.0,1589827077.9127967
1589827082.4198265,1589819883.504288,1589827082.6047988,100.0,1589827082.9798262
1589827087.5125594,1589819888.59484,1589827087.7255394,0.0,1589827088.0359654
1589827092.6119652,1589819893.694149,1589827092.771965,100.0,1589827093.1209657
1589827097.711966,1589819898.792362,1589827097.939095,0.0,1589827098.230965
1589827102.8139644,1589819903.923754,1589827103.0469644,100.0,1589827103.2639644
1589827107.9324758,1589819909.015179,1589827108.106477,0.0,1589827108.3704772
1589827113.0254757,1589819914.1115859,1589827113.1874783,100.0,1589827113.4884758
1589827118.1144762,1589819919.1967058,1589827118.3064766,0.0,1589827118.5654755
1589827123.2124767,1589819924.290862,1589827123.3954766,100.0,1589827123.649476
1589827128.3104775,1589819929.391976,1589827128.4654772,0.0,1589827128.712628
1589827133.4144979,1589819934.49832,1589827133.6495087,100.0,1589827133.7775235
1589827138.5104077,1589819939.5924,1589827138.7144086,0.0,1589827138.87444
1589827143.6114388,1589819944.728672,1589827143.913437,100.0,1589827143.954409
1589827148.706409,1589819949.7888222,1589827148.9214094,0.0,1589827149.0614333
1589827153.808437,1589819954.89184,1589827153.9895635,100.0,1589827154.0722084
1589827158.902193,1589819960.010919,1589827159.1161635,0.0,1589827159.649173
1589827163.9991744,1589819965.0767426,1589827164.1371727,100.0,1589827164.735176
1589827169.1101742,1589819970.186514,1589827169.3141735,0.0,1589827169.855174
1589827174.2101734,1589819975.29524,1589827174.397175,100.0,1589827174.878174
1589827179.3102567,1589819980.429525,1589827179.5331845,0.0,1589827180.0018733
1589827184.4063098,1589819985.500766,1589827184.5993106,100.0,1589827185.057311
1589827189.5033114,1589819990.5875916,1589827189.7013094,0.0,1589827190.2013106
1589827194.5993106,1589819995.7006013,1589827194.8113127,100.0,1589827195.22231
1589827199.699342,1589820000.788338,1589827199.8563347,0.0,1589827200.3323107
1589827204.7971117,1589820005.885025,1589827204.9654276,100.0,1589827205.4038084
1589827209.8966222,1589820010.977604,1589827210.1256227,0.0,1589827210.5106235
1589827214.9916236,1589820016.0855567,1589827215.177623,100.0,1589827215.5706227
1589827220.0806234,1589820021.168168,1589827220.3076222,0.0,1589827220.5956223
1589827225.1756225,1589820026.260605,1589827225.400623,100.0,1589827225.7166233
1589827230.2876236,1589820031.3770297,1589827230.439623,0.0,1589827230.8046234
1589827235.3896227,1589820036.476808,1589827235.635622,100.0,1589827235.872622
1589827240.4916227,1589820041.582041,1589827240.722624,0.0,1589827240.9806232
1589827245.5926228,1589820046.6788359,1589827245.8176222,100.0,1589827246.0746233
1589827250.6956236,1589820051.782351,1589827250.904623,0.0,1589827251.1586254
1589827255.7806234,1589820056.862387,1589827256.0036228,100.0,1589827256.1626215
1589827260.867623,1589820061.9546862,1589827261.0466228,0.0,1589827261.2556236
1589827265.9796238,1589820067.0618927,1589827266.1626236,100.0,1589827266.3516252
1589827271.0826228,1589820072.165184,1589827271.250624,0.0,1589827271.427624
1589827276.1796231,1589820077.267781,1589827276.4076238,100.0,1589827276.5376234
1589827281.2726223,1589820082.357875,1589827281.4906235,0.0,1589827281.6116228
1589827286.3546221,1589820087.4341938,1589827286.5746226,100.0,1589827286.7006223
1589827291.453623,1589820092.5346348,1589827291.6566224,0.0,1589827291.789622
1589827296.5396233,1589820097.623834,1589827296.7706234,100.0,1589827296.8126228
1589827301.6336231,1589820102.717168,1589827301.826622,0.0,1589827301.923623
1589827306.740622,1589820107.833315,1589827306.979624,100.0,1589827307.5116231
1589827311.8326247,1589820112.927245,1589827312.0226243,0.0,1589827312.542626
1589827316.9316235,1589820118.0167007,1589827317.117623,100.0,1589827317.6436236
1589827322.0176227,1589820123.099761,1589827322.216623,0.0,1589827322.7516236
1589827327.1106236,1589820128.2063699,1589827327.3516223,100.0,1589827327.8536243
1589827332.2106266,1589820133.2896018,1589827332.4086235,0.0,1589827332.882624
1589827337.3176222,1589820138.4058259,1589827337.4606223,100.0,1589827337.935624
1589827342.4156225,1589820143.501266,1589827342.6406226,0.0,1589827343.0356238
1589827347.5086222,1589820148.5978658,1589827347.6966226,100.0,1589827348.0886238
1589827352.595766,1589820153.685963,1589827352.7373984,0.0,1589827353.1549556
1589827357.7035692,1589820158.793513,1589827357.9395738,100.0,1589827358.227559
1589827362.8125596,1589820163.901419,1589827363.0105584,0.0,1589827363.3865592
1589827367.909558,1589820169.008864,1589827368.1465595,100.0,1589827368.3835578
1589827373.0035596,1589820174.096025,1589827373.1959374,0.0,1589827373.4438765
1589827378.102926,1589820179.185557,1589827378.3279011,100.0,1589827378.5829022
1589827383.2139008,1589820184.313944,1589827383.4269023,0.0,1589827383.6819012
1589827388.314901,1589820189.4254909,1589827388.5569015,100.0,1589827388.722902
1589827393.4189012,1589820194.5056,1589827393.6129022,0.0,1589827393.779901
1589827398.5179014,1589820199.6095939,1589827398.6989005,100.0,1589827398.8779008
1589827403.6459007,1589820204.733885,1589827403.7839005,0.0,1589827403.9349008
1589827408.7509007,1589820209.855257,1589827409.0069005,100.0,1589827409.4989018
1589827413.854902,1589820214.9472969,1589827414.0779023,0.0,1589827414.6119306
1589827418.9497218,1589820220.064701,1589827419.1534562,100.0,1589827419.722105
1589827424.078047,1589820225.16514,1589827424.2868335,0.0,1589827424.7520723
1589827429.1697123,1589820230.2764127,1589827429.37112,100.0,1589827429.8814106
1589827434.2646317,1589820235.3541722,1589827434.4436438,0.0,1589827434.910655
1589827439.3690586,1589820240.460361,1589827439.5670877,100.0,1589827439.9820864
1589827444.4683025,1589820245.557569,1589827444.650183,0.0,1589827445.098725
1589827449.5695515,1589820250.7183459,1589827449.8375516,100.0,1589827450.0815518
1589827454.6705923,1589820255.814292,1589827454.9028506,0.0,1589827457.3134139
1589827459.77175,1589820260.8929594,1589827460.0448217,100.0,1589827460.2427578
1589827464.8986592,1589820266.10183,1589827465.207014,0.0,1589827465.3727012
1589827470.0008395,1589820271.094722,1589827470.1798854,100.0,1589827470.4917219
1589827475.0915372,1589820276.178352,1589827475.261497,0.0,1589827475.5704966
1589827480.1884966,1589820281.276898,1589827480.400528,100.0,1589827480.5644977
1589827485.286272,1589820286.3781402,1589827485.491689,0.0,1589827485.6586637
1589827490.382715,1589820291.478353,1589827490.6197152,100.0,1589827490.7517152
1589827495.4812627,1589820296.569416,1589827495.6683655,0.0,1589827495.8283408
1589827500.5736191,1589820301.6634,1589827500.7206352,100.0,1589827500.879634
1589827505.6669228,1589820306.760387,1589827505.8484807,0.0,1589827506.0311546
1589827510.7751825,1589820311.8647149,1589827510.980387,100.0,1589827511.0593529
1589827516.3234525,1589820317.5744627,1589827516.779264,0.0,1589827517.1630754
1589827521.9245415,1589820323.4173799,1589827522.5747807,100.0,1589827522.8206584
1589827527.6040194,1589820328.876352,1589827528.147426,0.0,1589827528.8083274
1589827533.0438323,1589820334.540592,1589827533.7001219,100.0,1589827534.0699313
1589827538.7481256,1589820340.11984,1589827539.452878,0.0,1589827539.9416418
1589827544.236419,1589820345.376155,1589827544.619765,100.0,1589827544.6771219
1589827549.8196518,1589820351.119445,1589827550.2662814,0.0,1589827550.8818407
1589827555.1278915,1589820356.2608283,1589827555.4723175,100.0,1589827555.8663156
1589827560.5614285,1589820361.872064,1589827561.1141684,0.0,1589827561.509438
1589827566.1947463,1589820367.378566,1589827566.6565053,100.0,1589827567.036387
1589827572.0023124,1589820373.3606782,1589827572.5944588,0.0,1589827573.2322595
1589827577.2293437,1589820378.389787,1589827577.5526278,100.0,1589827578.205821
1589827582.6158202,1589820383.8216922,1589827583.093079,0.0,1589827583.2058644
1589827587.9917276,1589820389.1283388,1589827588.2835646,100.0,1589827588.830701
1589827593.6094759,1589820394.9754221,1589827594.1831996,0.0,1589827594.4377015
1589827599.1839066,1589820400.375024,1589827599.7059264,100.0,1589827600.0379412
1589827604.6553092,1589820405.7883427,1589827604.9617052,0.0,1589827605.5575094
1589827610.209897,1589820411.3911507,1589827610.533994,100.0,1589827611.1785374
1589827615.8260384,1589820417.003021,1589827616.279305,0.0,1589827616.9456704
1589827621.3431659,1589820422.7680142,1589827622.026635,100.0,1589827622.259786
1589827627.0100002,1589820428.272191,1589827627.4924223,0.0,1589827628.072621
1589827632.5714893,1589820433.7547162,1589827632.9860716,100.0,1589827633.508307
1589827638.1383986,1589820439.327511,1589827638.5285363,0.0,1589827639.1942384
1589827643.745291,1589820445.054007,1589827644.198952,100.0,1589827644.651547
1589827649.4672966,1589820450.970809,1589827650.1640563,0.0,1589827650.222148
1589827655.2572517,1589820456.5149827,1589827655.767262,100.0,1589827655.8783042
1589827660.4232416,1589820461.5575047,1589827660.765753,0.0,1589827660.999309
1589827665.9021187,1589820467.2768419,1589827666.4579954,100.0,1589827667.031427
1589827671.6464503,1589820472.77946,1589827671.9608018,0.0,1589827672.018859
1589827677.1461008,1589820478.399441,1589827677.5735028,100.0,1589827678.1866572
1589827682.834152,1589820484.0215647,1589827683.2552302,0.0,1589827683.8087795
1589827688.2014675,1589820489.39296,1589827688.6173117,100.0,1589827688.8822021
1589827693.6775591,1589820494.817286,1589827694.100558,0.0,1589827694.4935591
1589827699.4145882,1589820500.540853,1589827699.6875572,100.0,1589827700.2219481
1589827704.8882482,1589820506.2367182,1589827705.3965127,0.0,1589827705.5185127
1589827710.5223746,1589820512.073317,1589827711.31219,100.0,1589827711.8227804
1589827716.135026,1589820517.339747,1589827716.698045,0.0,1589827716.8881478
1589827721.3491263,1589820522.494384,1589827721.7000973,100.0,1589827721.9453092
1589827726.9084659,1589820528.104714,1589827727.4257276,0.0,1589827727.496757
1589827732.3521209,1589820533.538037,1589827732.820697,100.0,1589827733.0561812
1589827737.9851294,1589820539.239426,1589827738.4416535,0.0,1589827738.6556752
1589827743.447365,1589820544.837125,1589827744.0560308,100.0,1589827744.1690557
1589827748.5506477,1589820549.653056,1589827748.7559102,0.0,1589827749.1571484
1589827753.6521196,1589820554.7447002,1589827753.8363976,100.0,1589827754.2689383
1589827758.7558842,1589820559.844798,1589827758.9726758,0.0,1589827759.275625
1589827763.8514755,1589820564.956859,1589827764.0722122,100.0,1589827764.4144387
1589827768.9547994,1589820570.0552702,1589827769.1083941,0.0,1589827769.5363715
1589827774.0579622,1589820575.15483,1589827774.2151635,100.0,1589827774.5463843
1589827779.1772547,1589820580.296005,1589827779.395261,0.0,1589827779.6625702
1589827784.2799053,1589820585.37476,1589827784.4811628,100.0,1589827784.7312508
1589827789.3866222,1589820590.479736,1589827789.6082854,0.0,1589827789.764659
1589827794.4785035,1589820595.5771468,1589827794.7107003,100.0,1589827794.8268528
1589827799.5942316,1589820600.6911802,1589827799.8182778,0.0,1589827799.943341
1589827804.6949568,1589820605.7963548,1589827804.9262438,100.0,1589827805.0708191
1589827809.7938445,1589820610.897814,1589827810.0028436,0.0,1589827810.149847
1589827814.8876972,1589820615.983347,1589827815.0765228,100.0,1589827815.198674
1589827819.9890707,1589820621.0889907,1589827820.1456997,0.0,1589827820.2653537
1589827825.0838032,1589820626.1839619,1589827825.2541955,100.0,1589827825.8409564
1589827830.1839147,1589820631.2800038,1589827830.4098532,0.0,1589827830.9261298
1589827835.2870014,1589820636.3813426,1589827835.4708147,100.0,1589827836.0661647
1589827840.3919847,1589820641.494714,1589827840.5823398,0.0,1589827841.057913
1589827845.4893503,1589820646.59619,1589827845.696684,100.0,1589827846.2037146
1589827850.5858595,1589820651.6909347,1589827850.8057196,0.0,1589827851.2185743
1589827855.681153,1589820656.793856,1589827855.8487742,100.0,1589827856.317458
1589827860.7759955,1589820661.87028,1589827860.983618,0.0,1589827861.401164
1589827865.877059,1589820666.9780443,1589827866.0970957,100.0,1589827866.4949875
1589827870.961459,1589820672.053716,1589827871.1374636,0.0,1589827871.5413852
1589827876.0710032,1589820677.169533,1589827876.2371523,100.0,1589827876.659286
1589827881.1630876,1589820682.2615507,1589827881.3566108,0.0,1589827881.7288897
1589827886.2603934,1589820687.355044,1589827886.421587,100.0,1589827886.80292
1589827891.3630438,1589820692.461735,1589827891.604138,0.0,1589827891.877558
1589827896.4617295,1589820697.5682287,1589827896.6601462,100.0,1589827896.9515233
1589827901.5619423,1589820702.6573267,1589827901.7405283,0.0,1589827902.0338595
1589827906.6581187,1589820707.764026,1589827906.8421862,100.0,1589827907.164491
1589827911.751282,1589820712.847958,1589827911.9754539,0.0,1589827912.233366
1589827916.850123,1589820717.9547987,1589827917.0192084,100.0,1589827917.3280787
1589827921.9460618,1589820723.038841,1589827922.131474,0.0,1589827922.3759956
1589827927.0508482,1589820728.152715,1589827927.2437856,100.0,1589827927.4470124
1589827932.1526835,1589820733.257779,1589827932.3562465,0.0,1589827932.5174975
1589827937.257176,1589820738.364728,1589827937.514483,100.0,1589827937.5952768
1589827942.3538463,1589820743.4500108,1589827942.5935655,0.0,1589827942.666915
1589827947.4561994,1589820748.552568,1589827947.6309855,100.0,1589827947.7068539
1589827952.5555587,1589820753.6616678,1589827952.7949471,0.0,1589827953.3302674
1589827957.6542003,1589820758.759871,1589827957.8351505,100.0,1589827958.3991547
1589827962.7511997,1589820763.848309,1589827962.9786606,0.0,1589827963.4896715
1589827967.8551805,1589820768.9551687,1589827968.0147638,100.0,1589827968.583128
1589827972.9573824,1589820774.0783987,1589827973.1263006,0.0,1589827973.6978126
1589827978.063879,1589820779.178101,1589827978.2628043,100.0,1589827978.7288196
1589827983.1620786,1589820784.257013,1589827983.3698928,0.0,1589827983.7974255
1589827988.2604024,1589820789.364577,1589827988.4919143,100.0,1589827988.8702476
1589827993.3628545,1589820794.462323,1589827993.5871148,0.0,1589827993.9803996
1589827998.457561,1589820799.5522707,1589827998.6478932,100.0,1589827999.078018
1589828003.5611892,1589820804.658717,1589828003.7658074,0.0,1589828004.1448476
1589828008.6641874,1589820809.768685,1589828008.828394,100.0,1589828009.168794
1589828013.764286,1589820814.8657148,1589828013.9460979,0.0,1589828014.2738652
1589828018.8596463,1589820819.9616997,1589828019.0168,100.0,1589828019.3498478
1589828023.9497252,1589820825.0517058,1589828024.0968735,0.0,1589828024.4770591
1589828029.0443707,1589820830.150882,1589828029.2540047,100.0,1589828029.5040188
1589828034.1453981,1589820835.2431347,1589828034.360399,0.0,1589828034.608425
1589828039.2521846,1589820840.3555868,1589828039.4448116,100.0,1589828039.6488638
1589828044.351557,1589820845.4465182,1589828044.5548067,0.0,1589828044.8040519
1589828049.4555047,1589820850.5621881,1589828049.6160603,100.0,1589828049.8154602
1589828054.5577486,1589820855.6610796,1589828054.7551756,0.0,1589828054.9164813
1589828059.6662886,1589820860.770794,1589828059.8265057,100.0,1589828060.0050724
1589828064.7638476,1589820865.865673,1589828064.9837294,0.0,1589828065.111507
1589828069.8581038,1589820870.968568,1589828070.048293,100.0,1589828070.1795554
1589828074.9561198,1589820876.057714,1589828075.1034474,0.0,1589828075.2783475
1589828080.0531607,1589820881.1564612,1589828080.2845197,100.0,1589828080.81208
1589828085.1563447,1589820886.260729,1589828085.3790715,0.0,1589828085.9023492
1589828090.2548928,1589820891.3595808,1589828090.444089,100.0,1589828090.99501
1589828095.3535001,1589820896.457662,1589828095.5198748,0.0,1589828096.0185053
1589828100.4550886,1589820901.558396,1589828100.6349075,100.0,1589828101.1025183
1589828105.5539966,1589820906.650539,1589828105.7186995,0.0,1589828106.2067678
1589828110.6475892,1589820911.746713,1589828110.8475661,100.0,1589828111.2658055
1589828115.748878,1589820916.85239,1589828115.901744,0.0,1589828116.3607404
1589828120.855099,1589820921.953508,1589828121.0383008,100.0,1589828121.4692838
1589828125.9586535,1589820927.06037,1589828126.1229308,0.0,1589828126.5375123
1589828131.0609646,1589820932.1622407,1589828131.2375295,100.0,1589828131.6216059
1589828136.1605988,1589820937.26828,1589828136.3777242,0.0,1589828136.6658306
1589828141.2505534,1589820942.354787,1589828141.3845537,100.0,1589828141.82623
1589828146.907525,1589820948.282565,1589828147.5393677,0.0,1589828148.1172273
1589828152.8271153,1589820954.021573,1589828153.27568,100.0,1589828153.747066
1589828158.4139507,1589820959.787415,1589828159.0635934,0.0,1589828159.1215463
1589828163.9700751,1589820965.112086,1589828164.2817602,100.0,1589828164.7269554
1589828169.3621814,1589820970.562744,1589828169.752275,0.0,1589828170.3173394
1589828174.9709187,1589820976.1716828,1589828175.496257,100.0,1589828176.0572822
1589828180.5223591,1589820981.7725587,1589828180.9837472,0.0,1589828181.5519936
1589828186.124162,1589820987.511602,1589828186.7669635,100.0,1589828187.320415
1589828191.4313664,1589820992.568713,1589828191.7399006,0.0,1589828192.117017
1589828196.9109933,1589820998.276828,1589828197.5577986,100.0,1589828198.0083911
1589828202.8030286,1589821003.9929907,1589828203.1280444,0.0,1589828203.3730145
1589828208.2874334,1589821009.4345767,1589828208.6058772,100.0,1589828208.9922354
1589828213.9386077,1589821015.130731,1589828214.273923,0.0,1589828214.722222
1589828219.6546826,1589821020.9696348,1589828220.2371259,100.0,1589828220.7041607
1589828225.5070267,1589821026.839896,1589828226.1102924,0.0,1589828226.3021827
1589828231.1058652,1589821032.47667,1589828231.681299,100.0,1589828231.7433066
1589828236.3307629,1589821037.5255167,1589828236.6550992,0.0,1589828237.1874301
1589828241.5948946,1589821042.9767559,1589828242.0898428,100.0,1589828242.436168
1589828247.103035,1589821048.309012,1589828247.4250898,0.0,1589828248.0088732
1589828252.6337676,1589821053.90415,1589828253.1696465,100.0,1589828253.6868505
1589828257.9286656,1589821059.126034,1589828258.381217,0.0,1589828258.709864
1589828263.4055758,1589821064.607602,1589828263.9381888,100.0,1589828264.326622
1589828269.0073655,1589821070.166539,1589828269.3357372,0.0,1589828269.7489057
1589828274.2134736,1589821075.590785,1589828274.8002532,100.0,1589828274.8592525
1589828279.5363088,1589821080.649845,1589828279.8571322,0.0,1589828279.9608126
1589828285.0972242,1589821086.2997317,1589828285.4930546,100.0,1589828285.5578732
1589828290.205337,1589821091.365998,1589828290.5681136,0.0,1589828290.6262712
1589828295.8275962,1589821097.26144,1589828296.6080294,100.0,1589828296.8372972
1589828301.729282,1589821102.9440227,1589828302.115834,0.0,1589828302.3689196
1589828307.1369338,1589821108.3129308,1589828307.5243647,100.0,1589828307.9738567
1589828312.5774124,1589821113.768363,1589828312.8869948,0.0,1589828313.5260935
1589828317.9430919,1589821119.0937319,1589828318.2367823,100.0,1589828318.6051168
1589828323.4462893,1589821124.5898259,1589828323.8365414,0.0,1589828324.44911
1589828328.9873693,1589821130.3640997,1589828329.6344242,100.0,1589828329.9391274
1589828334.6240573,1589821136.0064301,1589828335.2151482,0.0,1589828335.3291738
1589828340.2614758,1589821141.4648123,1589828340.7213411,100.0,1589828340.9568834
1589828345.689467,1589821147.123784,1589828346.3628871,0.0,1589828346.6228912
1589828350.9927886,1589821152.139965,1589828351.3143725,100.0,1589828351.7844195
